match_id,team1_id,team2_id,winner,loser,drawn,tied,date,type_of_match
368845,1472,1241,1241,1472,,,2004-05-05,List A
368846,1479,1380,1479,1380,,,2004-05-05,List A
368847,1498,1282,0,1498,,,2004-05-05,List A
368848,1509,1134,1509,1134,,,2004-05-05,List A
368850,960,1515,1515,960,,,2004-05-26,List A
368851,1085,1102,1085,1102,,,2004-05-29,List A
368852,1241,1080,1241,1080,,,2004-05-29,List A
368853,1282,1035,1035,1282,,,2004-05-29,List A
368854,1422,1167,1167,1422,,,2004-05-29,List A
368855,1479,1149,1479,1149,,,2004-05-29,List A
368856,1509,1384,1509,1384,,,2004-05-29,List A
368857,29,1272,1272,29,,,2004-05-30,List A
368858,1509,1035,1509,1035,,,2004-06-15,List A
368859,1085,1241,1085,1241,,,2004-06-16,List A
368860,1167,1515,1515,1167,,,2004-06-16,List A
368861,1479,1272,1479,1272,,,2004-06-16,List A
368862,1085,1515,1085,1515,,,2004-07-17,List A
368863,1479,1509,1509,1479,,,2004-07-17,List A
368902,864,1122,864,1122,,,2002-08-29,List A
368903,865,29,865,29,,,2002-08-29,List A
368904,887,1408,887,1408,,,2002-08-29,List A
368905,924,1139,924,1139,,,2002-08-29,List A
368906,949,1284,949,1284,,,2002-08-29,List A
368907,1087,1413,1413,1087,,,2002-08-29,List A
368908,1105,1498,1105,1498,,,2002-08-29,List A
368909,1186,13,1186,13,,,2002-08-29,List A
368910,1243,957,1243,957,,,2002-08-29,List A
368911,1274,1517,1517,1274,,,2002-08-29,List A
368912,1310,1169,1169,1310,,,2002-08-29,List A
368913,1481,1134,1134,1481,,,2002-08-29,List A
368914,1511,969,1511,969,,,2002-08-29,List A
368915,30,1169,30,1169,,,2002-09-12,List A
368916,864,15,864,15,,,2002-09-12,List A
368917,865,1271,865,1271,,,2002-09-12,List A
368918,887,1380,887,1380,,,2002-09-12,List A
368919,960,949,960,949,,,2002-09-12,List A
368920,977,1134,977,1134,,,2002-09-12,List A
368921,1038,1413,1038,1413,,,2002-09-12,List A
368922,1105,1398,1398,1105,,,2002-09-12,List A
368923,1153,1186,1153,1186,,,2002-09-12,List A
368924,1243,902,902,1243,,,2002-09-12,List A
368925,1279,1517,1279,1517,,,2002-09-12,List A
368926,1472,938,938,1472,,,2002-09-12,List A
368927,1511,1425,1511,1425,,,2002-09-12,List A
368928,864,1479,1479,864,,,2003-05-07,List A
368929,865,975,975,865,,,2003-05-07,List A
368930,887,1085,1085,887,,,2003-05-07,List A
368931,902,1515,1515,902,,,2003-05-07,List A
368932,938,1149,1149,938,,,2003-05-07,List A
368933,960,1167,1167,960,,,2003-05-07,List A
368934,1038,1035,1035,1038,,,2003-05-07,List A
368935,1153,955,955,1153,,,2003-05-07,List A
368936,1272,1241,1241,1272,,,2003-05-07,List A
368937,1279,1184,1184,1279,,,2003-05-07,List A
368938,1398,1409,1409,1398,,,2003-05-07,List A
368939,1511,1509,1509,1511,,,2003-05-07,List A
368940,975,1167,1167,975,,,2003-05-28,List A
368941,1149,1085,1085,1149,,,2003-05-28,List A
368942,1184,1282,1184,1282,,,2003-05-28,List A
368943,1241,1422,1241,1422,,,2003-05-28,List A
368944,1479,1035,1479,1035,,,2003-05-28,List A
368945,1509,1515,1509,1515,,,2003-05-28,List A
368946,1184,1509,1509,1184,,,2003-06-10,List A
368947,955,1409,955,1409,,,2003-06-11,List A
368948,1167,1241,1167,1241,,,2003-06-11,List A
368949,1479,1085,1085,1479,,,2003-06-11,List A
368963,864,957,864,957,,,2001-08-29,List A
368964,887,1511,887,1511,,,2001-08-29,List A
368965,924,1169,924,1169,,,2001-08-29,List A
368966,949,1481,1481,949,,,2001-08-29,List A
368967,1038,1425,1425,1038,,,2001-08-29,List A
368968,1122,1398,1398,1122,,,2001-08-29,List A
368969,1139,1087,1087,1139,,,2001-08-29,List A
368970,1186,1274,1186,1274,,,2001-08-29,List A
368971,1193,865,1193,865,,,2001-08-29,List A
368972,1243,30,30,1243,,,2001-08-29,List A
368973,1271,15,1271,15,,,2001-08-29,List A
368974,1310,1284,1310,1284,,,2001-08-29,List A
368975,1408,13,1408,13,,,2001-08-29,List A
368976,1498,29,29,1498,,,2001-08-29,List A
368977,887,977,887,977,,,2001-09-13,List A
368978,902,1481,1481,902,,,2001-09-13,List A
368979,924,938,938,924,,,2001-09-13,List A
368980,960,864,960,864,,,2001-09-13,List A
368981,1087,1517,1517,1087,,,2001-09-13,List A
368982,1186,1153,1153,1186,,,2001-09-13,List A
368983,1193,1413,1193,1413,,,2001-09-13,List A
368984,1279,1398,1398,1279,,,2001-09-13,List A
368985,1380,1310,1380,1310,,,2001-09-13,List A
368986,1408,1134,1408,1134,,,2001-09-13,List A
368987,1425,1472,1472,1425,,,2001-09-13,List A
368988,30,969,30,969,,,2001-09-13,List A
368989,1035,1241,1035,1241,,,2002-05-24,List A
368990,1167,955,1167,955,,,2002-05-24,List A
368991,29,1282,1282,29,,,2002-05-29,List A
368992,887,1422,1422,887,,,2002-05-29,List A
368993,30,1409,1409,30,,,2002-05-29,List A
368994,938,1509,1509,938,,,2002-05-29,List A
368995,960,1515,1515,960,,,2002-05-29,List A
368996,1193,1080,1080,1193,,,2002-05-29,List A
368997,1271,1149,1149,1271,,,2002-05-29,List A
368998,1380,1085,1085,1380,,,2002-05-29,List A
368999,1398,1479,1479,1398,,,2002-05-29,List A
369000,1408,1272,1272,1408,,,2002-05-29,List A
369001,1472,975,975,1472,,,2002-05-29,List A
369002,1481,1184,1184,1481,,,2002-05-29,List A
369003,1035,1167,1035,1167,,,2002-06-19,List A
369004,1085,975,1085,975,,,2002-06-19,List A
369005,1149,1479,1149,1479,,,2002-06-19,List A
369006,1184,1422,1422,1184,,,2002-06-19,List A
369007,1272,1515,1515,1272,,,2002-06-19,List A
369008,1282,1509,1509,1282,,,2002-06-19,List A
369009,1035,1515,1515,1035,,,2002-07-16,List A
369010,1149,1085,1149,1085,,,2002-07-16,List A
369011,1422,1409,1409,1422,,,2002-07-17,List A
369012,1515,1409,1515,1409,,,2002-07-31,List A
369034,1654,2110,2110,1654,,,1968-11-26,First-class
369036,864,1284,864,1284,,,2001-05-01,List A
369037,1153,1105,0,1153,,,2001-05-01,List A
369038,1169,1517,1517,1169,,,2001-05-01,List A
369039,1193,1408,1408,1193,,,2001-05-01,List A
369040,1243,1279,0,1243,,,2001-05-01,List A
369041,1310,1139,1139,1310,,,2001-05-01,List A
369042,1380,960,1380,960,,,2001-05-01,List A
369043,1386,1472,1472,1386,,,2001-05-01,List A
369044,1398,1511,1511,1398,,,2001-05-01,List A
369045,1498,957,957,1498,,,2001-05-01,List A
369046,902,957,902,957,,,2001-05-15,List A
369047,938,924,938,924,,,2001-05-15,List A
369048,969,864,864,969,,,2001-05-15,List A
369049,1134,1087,1134,1087,,,2001-05-15,List A
369050,1122,977,1122,977,,,2001-05-15,List A
369051,1153,887,1153,887,,,2001-05-15,List A
369052,1243,865,865,1243,,,2001-05-15,List A
369053,1271,1472,1472,1271,,,2001-05-15,List A
369054,1274,1517,1274,1517,,,2001-05-15,List A
369055,1408,1038,1408,1038,,,2001-05-15,List A
369056,1413,1139,1413,1139,,,2001-05-15,List A
369057,1425,1380,1425,1380,,,2001-05-15,List A
369058,1481,1186,1481,1186,,,2001-05-15,List A
369059,1511,949,0,1511,,,2001-05-15,List A
369328,289,1863,289,1863,,,2008-10-31,Women's ODI
369329,289,1863,289,1863,,,2008-11-01,Women's ODI
369330,289,1863,289,1863,,,2008-11-05,Women's ODI
369331,289,1863,289,1863,,,2008-11-08,Women's ODI
369332,289,1863,289,1863,,,2008-11-09,Women's ODI
369333,289,1863,289,1863,,,2008-10-28,Women's T20I
369334,289,2614,289,2614,,,2009-02-15,Women's T20I
369526,2110,1654,0,,1,,1960-03-18,First-class
369534,1654,2110,0,,1,,1963-04-05,First-class
369540,2110,1654,1654,2110,,,1964-03-27,First-class
369553,2110,1654,0,,1,,1965-09-18,First-class
369555,2110,1654,2110,1654,,,1966-11-25,First-class
369560,1654,2110,1654,2110,,,1967-11-04,First-class
369563,2110,1654,1654,2110,,,1969-08-29,First-class
369565,2110,1654,1654,2110,,,1970-12-19,First-class
369567,1654,2110,2110,1654,,,1971-10-22,First-class
369569,2110,1654,1654,2110,,,1972-10-28,First-class
369597,2110,1654,2110,1654,,,1973-11-09,First-class
369599,2110,1923,1923,2110,,,1974-10-25,First-class
369601,2110,1654,1654,2110,,,1975-10-31,First-class
369604,2110,1654,1654,2110,,,1976-10-15,First-class
369607,1654,2110,2110,1654,,,1978-01-27,First-class
369610,1923,2110,2110,1923,,,1978-09-16,First-class
369612,2110,1719,0,2110,,,1980-02-02,First-class
369614,1719,2110,1719,2110,,,1980-10-23,First-class
369616,2110,1654,1654,2110,,,1981-10-16,First-class
369618,1719,2110,2110,1719,,,1982-10-21,First-class
369620,2110,1923,1923,2110,,,1983-09-01,First-class
369625,2110,1654,2110,1654,,,1984-09-07,First-class
369629,2110,1654,1654,2110,,,1985-10-24,First-class
369632,2110,1719,2110,1719,,,1986-11-07,First-class
369637,1815,2110,1815,2110,,,1987-10-30,First-class
369639,2184,2110,2184,2110,,,1988-10-01,First-class
369641,2110,1719,1719,2110,,,1989-11-03,First-class
369648,2110,1623,0,,1,,1990-11-02,First-class
369651,1808,2110,1808,2110,,,1991-10-02,First-class
369653,1719,2110,2110,1719,,,1992-09-27,First-class
369655,2063,2110,2110,2063,,,1993-10-01,First-class
369662,1654,2110,1654,2110,,,1994-10-12,First-class
369666,1654,2110,1654,2110,,,1995-10-02,First-class
369669,1923,2110,1923,2110,,,1996-09-21,First-class
369674,1654,2110,1654,2110,,,1997-10-01,First-class
369676,1923,2110,1923,2110,,,1998-10-01,First-class
369717,2146,2025,2146,2025,,,1961-09-30,First-class
369718,1683,1741,0,,1,,1961-10-08,First-class
369719,2247,1683,2247,1683,,,1961-10-13,First-class
369720,2247,2146,2247,2146,,,1961-10-20,First-class
369741,4320,4319,4320,4319,,,2008-09-21,Twenty20
369742,4317,4318,4318,4317,,,2008-09-21,Twenty20
369743,4380,4316,4316,4380,,,2008-09-21,Twenty20
369744,4321,4320,4320,4321,,,2008-09-22,Twenty20
369745,4316,4318,4316,4318,,,2008-09-22,Twenty20
369746,4317,4380,4380,4317,,,2008-09-22,Twenty20
369747,4321,4319,4321,4319,,,2008-09-23,Twenty20
369748,4317,4316,4316,4317,,,2008-09-23,Twenty20
369749,4380,4318,4318,4380,,,2008-09-23,Twenty20
369750,4320,4316,4320,4316,,,2008-09-24,Twenty20
369751,4321,4318,4321,4318,,,2008-09-24,Twenty20
369752,4380,4320,4320,4380,,,2008-09-25,Twenty20
369753,4317,4321,4321,4317,,,2008-09-25,Twenty20
369754,4317,4319,4317,4319,,,2008-09-26,Twenty20
369755,4320,4318,4320,4318,,,2008-09-26,Twenty20
369756,4380,4319,4319,4380,,,2008-09-27,Twenty20
369757,4317,4320,4317,4320,,,2008-09-27,Twenty20
369758,4316,4319,4319,4316,,,2008-09-28,Twenty20
369759,4380,4321,4321,4380,,,2008-09-28,Twenty20
369760,4319,4318,4318,4319,,,2008-09-29,Twenty20
369761,4321,4316,4321,4316,,,2008-09-29,Twenty20
369762,4321,4320,4321,4320,,,2008-09-30,Twenty20
369817,1741,2025,2025,1741,,,1962-12-31,First-class
369818,2025,2247,2247,2025,,,1963-01-12,First-class
369819,2146,1683,0,,1,,1963-01-12,First-class
369820,2146,2247,2247,2146,,,1963-01-24,First-class
369824,1741,1683,0,,1,,1963-12-07,First-class
369825,2247,1741,2247,1741,,,1963-12-14,First-class
369826,2025,2146,0,,1,,1963-12-23,First-class
369827,2146,2247,0,,1,,1963-12-27,First-class
369835,2025,1683,0,,1,,1964-10-24,First-class
369836,2146,1683,0,,1,,1964-11-14,First-class
369837,1741,2247,0,,1,,1965-02-04,First-class
369838,2247,1683,2247,1683,,,1965-02-13,First-class
370065,2146,2025,2146,2025,,,1965-10-23,First-class
370066,2146,2247,2146,2247,,,1965-10-30,First-class
370067,1741,1683,1683,1741,,,1965-11-27,First-class
370068,2146,1683,2146,1683,,,1965-12-25,First-class
370069,2025,1741,2025,1741,,,1966-10-21,First-class
370070,1683,2247,2247,1683,,,1966-10-29,First-class
370071,2025,2146,2146,2025,,,1966-10-29,First-class
370072,2247,2146,2146,2247,,,1966-11-18,First-class
370073,2025,1741,2025,1741,,,1967-10-06,First-class
370074,2146,1683,2146,1683,,,1967-10-21,First-class
370075,2247,2025,2247,2025,,,1967-10-21,First-class
370076,2247,2146,2146,2247,,,1967-10-28,First-class
370077,1741,2146,2146,1741,,,1969-01-17,First-class
370078,2025,1683,2025,1683,,,1969-01-17,First-class
370079,2247,2025,2247,2025,,,1969-02-08,First-class
370080,2146,2247,2247,2146,,,1969-02-28,First-class
370081,1683,1741,0,,1,,1969-09-05,First-class
370082,1683,2247,2247,1683,,,1969-09-12,First-class
370083,2146,2025,2025,2146,,,1969-09-13,First-class
370084,2247,2025,2247,2025,,,1969-10-24,First-class
370085,2146,1683,2146,1683,,,1970-12-25,First-class
370086,1741,2025,1741,2025,,,1971-01-01,First-class
370087,2247,2146,2146,2247,,,1971-01-02,First-class
370088,1741,2146,2146,1741,,,1971-01-09,First-class
370089,1683,2025,1683,2025,,,1972-02-11,First-class
370090,1741,2247,2247,1741,,,1972-02-11,First-class
370091,2146,1683,1683,2146,,,1972-02-25,First-class
370092,1683,2247,1683,2247,,,1972-03-11,First-class
370093,2025,1741,1741,2025,,,1972-11-10,First-class
370094,2146,2247,2247,2146,,,1972-11-17,First-class
370095,1741,1683,1683,1741,,,1972-11-18,First-class
370096,2247,1683,2247,1683,,,1972-11-24,First-class
370097,2146,1741,2146,1741,,,1973-11-17,First-class
370098,2146,1683,0,,1,,1973-11-24,First-class
370099,2247,2025,2025,2247,,,1973-12-01,First-class
370100,1683,2025,2025,1683,,,1973-12-07,First-class
370101,2146,2025,2146,2025,,,1974-09-27,First-class
370102,2247,1741,2247,1741,,,1974-10-04,First-class
370103,1683,2247,2247,1683,,,1974-10-11,First-class
370104,2146,2247,2146,2247,,,1974-10-18,First-class
370105,1741,2025,2025,1741,,,1975-12-13,First-class
370106,2146,1683,2146,1683,,,1975-12-13,First-class
370107,2247,2025,2025,2247,,,1975-12-19,First-class
370108,2146,2025,2146,2025,,,1975-12-27,First-class
370109,2025,1683,2025,1683,,,1976-10-22,First-class
370110,2247,1741,2247,1741,,,1976-10-22,First-class
370111,2247,2146,2247,2146,,,1976-10-30,First-class
370112,2247,2025,2247,2025,,,1976-11-04,First-class
370308,2063,1808,1808,2063,,,2009-02-15,List A
370309,1803,2170,1803,2170,,,2009-02-15,List A
370310,1719,1879,1719,1879,,,2009-02-15,List A
370311,1815,1912,1815,1912,,,2009-02-15,List A
370312,1592,1923,1923,1592,,,2009-02-15,List A
370313,2184,1768,2184,1768,,,2009-02-15,List A
370314,6558,1623,1623,6558,,,2009-02-15,List A
370315,1601,2200,2200,1601,,,2009-02-15,List A
370316,1610,1654,1610,1654,,,2009-02-15,List A
370317,1780,1956,1956,1780,,,2009-02-15,List A
370318,1874,2212,2212,1874,,,2009-02-15,List A
370319,2230,2088,2088,2230,,,2009-02-15,List A
370320,1815,1923,1923,1815,,,2009-02-16,List A
370321,2184,1912,2184,1912,,,2009-02-16,List A
370322,1592,1768,1592,1768,,,2009-02-16,List A
370323,1956,2121,1956,2121,,,2009-02-16,List A
370324,1780,1654,1780,1654,,,2009-02-16,List A
370325,1992,2230,1992,2230,,,2009-02-16,List A
370326,1874,2088,1874,2088,,,2009-02-16,List A
370327,2170,1879,2170,1879,,,2009-02-17,List A
370328,1719,2063,1719,2063,,,2009-02-17,List A
370329,1803,1808,1803,1808,,,2009-02-17,List A
370330,1601,1623,1623,1601,,,2009-02-17,List A
370331,2200,2039,2039,2200,,,2009-02-17,List A
370332,1992,2212,2212,1992,,,2009-02-17,List A
370333,2230,1874,1874,2230,,,2009-02-17,List A
370334,1815,2184,2184,1815,,,2009-02-18,List A
370335,1592,1912,1592,1912,,,2009-02-18,List A
370336,1923,1768,1923,1768,,,2009-02-18,List A
370337,2121,1654,1654,2121,,,2009-02-18,List A
370338,1780,1610,1780,1610,,,2009-02-18,List A
370339,2063,1879,2063,1879,,,2009-02-19,List A
370340,1719,1803,1803,1719,,,2009-02-19,List A
370341,1808,2170,1808,2170,,,2009-02-19,List A
370342,1592,2184,2184,1592,,,2009-02-19,List A
370343,1815,1768,1815,1768,,,2009-02-19,List A
370344,1923,1912,1912,1923,,,2009-02-19,List A
370345,2200,1623,1623,2200,,,2009-02-19,List A
370346,6558,2039,2039,6558,,,2009-02-19,List A
370347,1610,2121,2121,1610,,,2009-02-19,List A
370348,1956,1654,1654,1956,,,2009-02-19,List A
370349,2212,2230,2230,2212,,,2009-02-20,List A
370350,1992,2088,2088,1992,,,2009-02-20,List A
370351,2212,2088,2212,2088,,,2009-02-21,List A
370352,1992,1874,1992,1874,,,2009-02-21,List A
370353,1719,1808,1719,1808,,,2009-02-21,List A
370354,1803,1879,1803,1879,,,2009-02-21,List A
370355,2063,2170,2063,2170,,,2009-02-21,List A
370356,1815,1592,1815,1592,,,2009-02-21,List A
370357,1923,2184,2184,1923,,,2009-02-21,List A
370358,1768,1912,1768,1912,,,2009-02-21,List A
370359,2039,1623,1623,2039,,,2009-02-21,List A
370360,6558,1601,6558,1601,,,2009-02-21,List A
370361,2121,1780,2121,1780,,,2009-02-21,List A
370362,1610,1956,1610,1956,,,2009-02-21,List A
370363,1808,1879,1808,1879,,,2009-02-23,List A
370364,1803,2063,2063,1803,,,2009-02-23,List A
370365,1719,2170,1719,2170,,,2009-02-23,List A
370366,1601,2039,2039,1601,,,2009-02-23,List A
370367,2200,6558,6558,2200,,,2009-02-23,List A
370368,2039,2184,0,2039,,,2009-02-28,List A
370369,1719,1874,1719,1874,,,2009-02-28,List A
370370,1803,2212,2212,1803,,,2009-03-02,List A
370371,1610,1815,1610,1815,,,2009-03-02,List A
370372,1654,2184,2184,1654,,,2009-03-04,List A
370373,1623,1719,1623,1719,,,2009-03-04,List A
370374,2184,2212,2184,2212,,,2009-03-06,List A
370375,1610,1623,1623,1610,,,2009-03-06,List A
370376,1623,2184,2184,1623,,,2009-03-09,List A
370634,1683,1741,1683,1741,,,1977-09-23,First-class
370635,2146,2025,2025,2146,,,1977-09-30,First-class
370636,2247,1683,2247,1683,,,1977-09-30,First-class
370637,2247,2025,2247,2025,,,1977-10-09,First-class
370638,1683,2146,1683,2146,,,1978-10-20,First-class
370639,2247,1683,2247,1683,,,1978-11-03,First-class
370640,1741,2025,2025,1741,,,1978-11-17,First-class
370641,2025,2247,2025,2247,,,1979-03-15,First-class
370642,1741,2146,2146,1741,,,1979-12-07,First-class
370643,1683,2025,2025,1683,,,1979-12-21,First-class
370644,2146,2247,2247,2146,,,1979-12-21,First-class
370645,2247,2025,2025,2247,,,1980-01-20,First-class
370646,1683,2146,1683,2146,,,1980-12-07,First-class
370647,2025,1741,1741,2025,,,1980-12-21,First-class
370648,2247,1683,2247,1683,,,1980-12-21,First-class
370649,1741,2247,2247,1741,,,1981-02-20,First-class
370650,2146,2025,0,,1,,1981-10-23,First-class
370651,1683,2247,2247,1683,,,1981-10-30,First-class
370652,1741,2146,1741,2146,,,1981-10-30,First-class
370653,2247,1741,2247,1741,,,1981-11-05,First-class
370654,1683,2025,2025,1683,,,1982-10-02,First-class
370655,1741,2025,2025,1741,,,1982-10-08,First-class
370656,2247,2146,2247,2146,,,1982-10-08,First-class
370657,2247,2025,2025,2247,,,1982-10-14,First-class
370658,1683,2146,2146,1683,,,1984-01-06,First-class
370659,1741,2025,2025,1741,,,1984-01-12,First-class
370660,2146,2247,2247,2146,,,1984-01-12,First-class
370661,2025,2247,2025,2247,,,1984-01-17,First-class
370662,1683,1741,1683,1741,,,1984-10-20,First-class
370663,1683,2025,2025,1683,,,1984-10-27,First-class
370664,2247,2146,2146,2247,,,1984-10-27,First-class
370665,2025,2146,2146,2025,,,1985-02-09,First-class
370666,1683,1741,0,1683,,,1985-10-05,First-class
370667,2025,2247,2247,2025,,,1985-10-11,First-class
370668,2146,1741,2146,1741,,,1985-10-11,First-class
370669,2146,2247,2247,2146,,,1985-10-17,First-class
370670,1683,1741,1741,1683,,,1986-10-20,First-class
370671,2025,2146,2146,2025,,,1986-10-25,First-class
370672,2247,1741,2247,1741,,,1986-10-25,First-class
370673,2247,2146,2146,2247,,,1986-10-31,First-class
370674,1741,2025,2025,1741,,,1987-10-08,First-class
370675,1683,2247,2247,1683,,,1987-10-15,First-class
370676,2025,2146,2025,2146,,,1987-10-15,First-class
370677,2025,2247,2025,2247,,,1987-10-21,First-class
370678,1683,1741,1741,1683,,,1988-09-10,First-class
370679,2025,1741,2025,1741,,,1988-09-16,First-class
370680,2146,2247,2247,2146,,,1988-09-16,First-class
370681,2025,2247,0,,1,,1988-09-22,First-class
370682,1683,1741,1683,1741,,,1989-12-25,First-class
370683,1683,2025,1683,2025,,,1989-12-30,First-class
370684,2146,2247,2146,2247,,,1989-12-30,First-class
370685,2146,1683,2146,1683,,,1990-01-05,First-class
370686,2247,1741,2247,1741,,,1991-01-11,First-class
370687,1683,2025,2025,1683,,,1991-01-18,First-class
370688,2146,2247,2247,2146,,,1991-01-18,First-class
370689,2025,2247,2025,2247,,,1991-01-25,First-class
370690,1683,2146,2146,1683,,,1992-01-08,First-class
370691,2025,2146,2025,2146,,,1992-01-15,First-class
370692,2247,1741,2247,1741,,,1992-01-15,First-class
370693,2247,2025,2025,2247,,,1992-01-21,First-class
370694,2146,1741,2146,1741,,,1992-08-21,First-class
370695,1683,2247,1683,2247,,,1992-08-28,First-class
370696,2146,2025,2025,2146,,,1992-08-28,First-class
