m_ratings,teams,date
1004,Bermuda,1979-10-28
1003,Papua New Guinea,1979-10-28
1002,Afghanistan,1979-10-28
998,United States of America,1979-10-28
996,Ireland,1979-10-28
994,Scotland,1979-10-28
991,England Academy Women,1979-10-28
990,Bangladesh,1979-10-28
990,Kenya,1979-10-28
990,Hong Kong Women,1979-10-28
990,Australia Under-21s Women,1979-10-28
989,Asia XI,1979-10-28
988,United Arab Emirates,1979-10-28
988,Namibia,1979-10-28
987,South Africa,1979-10-28
987,Netherlands,1979-10-28
987,Nepal,1979-10-28
987,Oman,1979-10-28
980,Hong Kong,1979-10-28
933,WSC Australia,1979-10-28
892,Canada,1979-10-28
866,Sri Lanka,1979-10-28
862,East Africa,1979-10-28
746,India,1979-10-28
NA,India Women,1979-10-28
NA,Australia Women,1979-10-28
1295,England,1979-11-28
1211,West Indies,1979-11-28
1127,Australia,1979-11-28
1068,New Zealand,1979-11-28
1067,WSC West Indies,1979-11-28
1035,Zimbabwe,1979-11-28
1012,Bangladeshis,1979-11-28
1011,ICC World XI,1979-11-28
1010,Africa XI,1979-11-28
1010,Bangladesh Women,1979-11-28
1009,South Africa Women,1979-11-28
1007,England A,1979-11-28
1004,Bermuda,1979-11-28
1003,Pakistan,1979-11-28
1003,Papua New Guinea,1979-11-28
1002,Afghanistan,1979-11-28
998,United States of America,1979-11-28
996,Ireland,1979-11-28
994,Scotland,1979-11-28
991,England Academy Women,1979-11-28
990,Bangladesh,1979-11-28
990,Kenya,1979-11-28
990,Hong Kong Women,1979-11-28
990,Australia Under-21s Women,1979-11-28
989,Asia XI,1979-11-28
988,United Arab Emirates,1979-11-28
988,Namibia,1979-11-28
987,South Africa,1979-11-28
987,Netherlands,1979-11-28
987,Nepal,1979-11-28
987,Oman,1979-11-28
980,Hong Kong,1979-11-28
933,WSC Australia,1979-11-28
892,Canada,1979-11-28
865,Sri Lanka,1979-11-28
862,East Africa,1979-11-28
751,India,1979-11-28
NA,India Women,1979-11-28
NA,Australia Women,1979-11-28
1291,West Indies,1979-12-28
1228,England,1979-12-28
1115,Australia,1979-12-28
1079,New Zealand,1979-12-28
1067,WSC West Indies,1979-12-28
1036,Zimbabwe,1979-12-28
1012,Bangladeshis,1979-12-28
1011,ICC World XI,1979-12-28
1010,Africa XI,1979-12-28
1010,Bangladesh Women,1979-12-28
1009,South Africa Women,1979-12-28
1007,England A,1979-12-28
1004,Bermuda,1979-12-28
1003,Papua New Guinea,1979-12-28
1002,Pakistan,1979-12-28
1002,Afghanistan,1979-12-28
998,United States of America,1979-12-28
996,Ireland,1979-12-28
994,Scotland,1979-12-28
991,England Academy Women,1979-12-28
990,Bangladesh,1979-12-28
990,Kenya,1979-12-28
990,Hong Kong Women,1979-12-28
990,Australia Under-21s Women,1979-12-28
989,Asia XI,1979-12-28
988,Namibia,1979-12-28
987,South Africa,1979-12-28
987,United Arab Emirates,1979-12-28
987,Oman,1979-12-28
986,Netherlands,1979-12-28
986,Nepal,1979-12-28
979,Hong Kong,1979-12-28
933,WSC Australia,1979-12-28
892,Canada,1979-12-28
863,Sri Lanka,1979-12-28
862,East Africa,1979-12-28
756,India,1979-12-28
NA,India Women,1979-12-28
NA,Australia Women,1979-12-28
1259,West Indies,1980-01-28
1155,Australia,1980-01-28
1139,England,1980-01-28
1090,New Zealand,1980-01-28
1067,WSC West Indies,1980-01-28
1036,Zimbabwe,1980-01-28
1012,Bangladeshis,1980-01-28
1012,ICC World XI,1980-01-28
1010,Africa XI,1980-01-28
1010,Bangladesh Women,1980-01-28
1009,South Africa Women,1980-01-28
1007,England A,1980-01-28
1004,Bermuda,1980-01-28
1004,Papua New Guinea,1980-01-28
1002,Afghanistan,1980-01-28
1000,Pakistan,1980-01-28
998,United States of America,1980-01-28
996,Ireland,1980-01-28
994,Scotland,1980-01-28
991,England Academy Women,1980-01-28
990,Bangladesh,1980-01-28
990,Kenya,1980-01-28
990,Hong Kong Women,1980-01-28
990,Australia Under-21s Women,1980-01-28
988,Namibia,1980-01-28
988,Asia XI,1980-01-28
987,United Arab Emirates,1980-01-28
987,Oman,1980-01-28
986,South Africa,1980-01-28
986,Netherlands,1980-01-28
986,Nepal,1980-01-28
979,Hong Kong,1980-01-28
933,WSC Australia,1980-01-28
892,Canada,1980-01-28
862,Sri Lanka,1980-01-28
862,East Africa,1980-01-28
762,India,1980-01-28
NA,India Women,1980-01-28
NA,Australia Women,1980-01-28
1260,West Indies,1980-02-28
1148,Australia,1980-02-28
1130,England,1980-02-28
1095,New Zealand,1980-02-28
1067,WSC West Indies,1980-02-28
1036,Zimbabwe,1980-02-28
1012,Bangladeshis,1980-02-28
1012,ICC World XI,1980-02-28
1011,Bangladesh Women,1980-02-28
1010,Africa XI,1980-02-28
1010,South Africa Women,1980-02-28
1007,England A,1980-02-28
1004,Bermuda,1980-02-28
1004,Papua New Guinea,1980-02-28
1002,Afghanistan,1980-02-28
999,Pakistan,1980-02-28
998,United States of America,1980-02-28
996,Ireland,1980-02-28
994,Scotland,1980-02-28
990,Bangladesh,1980-02-28
990,Australia Under-21s Women,1980-02-28
990,England Academy Women,1980-02-28
989,Kenya,1980-02-28
989,Hong Kong Women,1980-02-28
988,Namibia,1980-02-28
988,Asia XI,1980-02-28
987,United Arab Emirates,1980-02-28
987,Oman,1980-02-28
986,South Africa,1980-02-28
986,Netherlands,1980-02-28
986,Nepal,1980-02-28
979,Hong Kong,1980-02-28
933,WSC Australia,1980-02-28
892,Canada,1980-02-28
862,East Africa,1980-02-28
861,Sri Lanka,1980-02-28
767,India,1980-02-28
NA,India Women,1980-02-28
NA,Australia Women,1980-02-28
1269,West Indies,1980-03-28
1142,Australia,1980-03-28
1122,England,1980-03-28
1100,New Zealand,1980-03-28
1067,WSC West Indies,1980-03-28
1037,Zimbabwe,1980-03-28
1013,Bangladeshis,1980-03-28
1012,ICC World XI,1980-03-28
1011,Bangladesh Women,1980-03-28
1010,Africa XI,1980-03-28
1010,South Africa Women,1980-03-28
1008,England A,1980-03-28
1004,Bermuda,1980-03-28
1004,Papua New Guinea,1980-03-28
1002,Afghanistan,1980-03-28
998,United States of America,1980-03-28
997,Pakistan,1980-03-28
996,Ireland,1980-03-28
994,Scotland,1980-03-28
990,Bangladesh,1980-03-28
990,England Academy Women,1980-03-28
989,Kenya,1980-03-28
989,Hong Kong Women,1980-03-28
989,Australia Under-21s Women,1980-03-28
988,Asia XI,1980-03-28
987,United Arab Emirates,1980-03-28
987,Namibia,1980-03-28
986,South Africa,1980-03-28
986,Netherlands,1980-03-28
986,Nepal,1980-03-28
986,Oman,1980-03-28
979,Hong Kong,1980-03-28
933,WSC Australia,1980-03-28
892,Canada,1980-03-28
862,East Africa,1980-03-28
860,Sri Lanka,1980-03-28
772,India,1980-03-28
NA,India Women,1980-03-28
NA,Australia Women,1980-03-28
1279,West Indies,1980-04-28
1135,Australia,1980-04-28
1113,England,1980-04-28
1105,New Zealand,1980-04-28
1067,WSC West Indies,1980-04-28
1037,Zimbabwe,1980-04-28
1013,Bangladeshis,1980-04-28
1012,ICC World XI,1980-04-28
1011,Bangladesh Women,1980-04-28
1010,Africa XI,1980-04-28
1010,South Africa Women,1980-04-28
1008,England A,1980-04-28
1004,Bermuda,1980-04-28
1004,Papua New Guinea,1980-04-28
1003,Afghanistan,1980-04-28
998,United States of America,1980-04-28
996,Pakistan,1980-04-28
996,Ireland,1980-04-28
994,Scotland,1980-04-28
990,Bangladesh,1980-04-28
990,England Academy Women,1980-04-28
989,Kenya,1980-04-28
989,Hong Kong Women,1980-04-28
989,Australia Under-21s Women,1980-04-28
988,Asia XI,1980-04-28
987,United Arab Emirates,1980-04-28
987,Namibia,1980-04-28
986,South Africa,1980-04-28
986,Netherlands,1980-04-28
986,Nepal,1980-04-28
986,Oman,1980-04-28
978,Hong Kong,1980-04-28
933,WSC Australia,1980-04-28
892,Canada,1980-04-28
862,East Africa,1980-04-28
858,Sri Lanka,1980-04-28
777,India,1980-04-28
NA,India Women,1980-04-28
NA,Australia Women,1980-04-28
1216,West Indies,1980-05-28
1186,England,1980-05-28
1128,Australia,1980-05-28
1110,New Zealand,1980-05-28
1067,WSC West Indies,1980-05-28
1038,Zimbabwe,1980-05-28
1013,Bangladeshis,1980-05-28
1012,ICC World XI,1980-05-28
1011,Bangladesh Women,1980-05-28
1010,Africa XI,1980-05-28
1010,South Africa Women,1980-05-28
1008,England A,1980-05-28
1004,Bermuda,1980-05-28
1004,Papua New Guinea,1980-05-28
1003,Afghanistan,1980-05-28
998,United States of America,1980-05-28
996,Ireland,1980-05-28
994,Pakistan,1980-05-28
994,Scotland,1980-05-28
990,Bangladesh,1980-05-28
990,England Academy Women,1980-05-28
989,Kenya,1980-05-28
989,Hong Kong Women,1980-05-28
989,Australia Under-21s Women,1980-05-28
988,Asia XI,1980-05-28
987,United Arab Emirates,1980-05-28
987,Namibia,1980-05-28
986,South Africa,1980-05-28
986,Netherlands,1980-05-28
986,Nepal,1980-05-28
986,Oman,1980-05-28
978,Hong Kong,1980-05-28
933,WSC Australia,1980-05-28
892,Canada,1980-05-28
862,East Africa,1980-05-28
857,Sri Lanka,1980-05-28
782,India,1980-05-28
NA,India Women,1980-05-28
NA,Australia Women,1980-05-28
1217,West Indies,1980-06-28
1207,England,1980-06-28
1121,Australia,1980-06-28
1116,New Zealand,1980-06-28
1067,WSC West Indies,1980-06-28
1038,Zimbabwe,1980-06-28
1013,Bangladeshis,1980-06-28
1012,ICC World XI,1980-06-28
1011,Bangladesh Women,1980-06-28
1010,Africa XI,1980-06-28
1010,South Africa Women,1980-06-28
1008,England A,1980-06-28
1004,Bermuda,1980-06-28
1004,Papua New Guinea,1980-06-28
1003,Afghanistan,1980-06-28
998,United States of America,1980-06-28
996,Ireland,1980-06-28
994,Scotland,1980-06-28
993,Pakistan,1980-06-28
990,Bangladesh,1980-06-28
990,England Academy Women,1980-06-28
989,Kenya,1980-06-28
989,Hong Kong Women,1980-06-28
989,Australia Under-21s Women,1980-06-28
988,Asia XI,1980-06-28
987,United Arab Emirates,1980-06-28
987,Namibia,1980-06-28
986,South Africa,1980-06-28
986,Netherlands,1980-06-28
986,Oman,1980-06-28
985,Nepal,1980-06-28
978,Hong Kong,1980-06-28
933,WSC Australia,1980-06-28
892,Canada,1980-06-28
862,East Africa,1980-06-28
856,Sri Lanka,1980-06-28
787,India,1980-06-28
NA,India Women,1980-06-28
NA,Australia Women,1980-06-28
1230,England,1980-07-28
1221,West Indies,1980-07-28
1121,New Zealand,1980-07-28
1109,Australia,1980-07-28
1067,WSC West Indies,1980-07-28
1038,Zimbabwe,1980-07-28
1013,Bangladeshis,1980-07-28
1012,ICC World XI,1980-07-28
1011,Bangladesh Women,1980-07-28
1010,Africa XI,1980-07-28
1010,South Africa Women,1980-07-28
1008,England A,1980-07-28
1004,Bermuda,1980-07-28
1004,Papua New Guinea,1980-07-28
1003,Afghanistan,1980-07-28
998,United States of America,1980-07-28
996,Ireland,1980-07-28
993,Scotland,1980-07-28
992,Pakistan,1980-07-28
990,England Academy Women,1980-07-28
989,Bangladesh,1980-07-28
989,Kenya,1980-07-28
989,Hong Kong Women,1980-07-28
989,Australia Under-21s Women,1980-07-28
988,Asia XI,1980-07-28
987,Namibia,1980-07-28
986,South Africa,1980-07-28
986,United Arab Emirates,1980-07-28
986,Oman,1980-07-28
985,Netherlands,1980-07-28
985,Nepal,1980-07-28
978,Hong Kong,1980-07-28
933,WSC Australia,1980-07-28
892,Canada,1980-07-28
862,East Africa,1980-07-28
855,Sri Lanka,1980-07-28
792,India,1980-07-28
NA,India Women,1980-07-28
NA,Australia Women,1980-07-28
1257,England,1980-08-28
1225,West Indies,1980-08-28
1126,New Zealand,1980-08-28
1068,Australia,1980-08-28
1067,WSC West Indies,1980-08-28
1039,Zimbabwe,1980-08-28
1013,Bangladeshis,1980-08-28
1012,ICC World XI,1980-08-28
1011,Bangladesh Women,1980-08-28
1010,Africa XI,1980-08-28
1010,South Africa Women,1980-08-28
1008,England A,1980-08-28
1004,Bermuda,1980-08-28
1004,Papua New Guinea,1980-08-28
1003,Afghanistan,1980-08-28
997,United States of America,1980-08-28
996,Ireland,1980-08-28
993,Scotland,1980-08-28
990,Pakistan,1980-08-28
990,England Academy Women,1980-08-28
989,Bangladesh,1980-08-28
989,Kenya,1980-08-28
989,Hong Kong Women,1980-08-28
989,Australia Under-21s Women,1980-08-28
988,Asia XI,1980-08-28
987,Namibia,1980-08-28
986,United Arab Emirates,1980-08-28
986,Oman,1980-08-28
985,South Africa,1980-08-28
985,Netherlands,1980-08-28
985,Nepal,1980-08-28
978,Hong Kong,1980-08-28
933,WSC Australia,1980-08-28
892,Canada,1980-08-28
862,East Africa,1980-08-28
853,Sri Lanka,1980-08-28
798,India,1980-08-28
NA,India Women,1980-08-28
NA,Australia Women,1980-08-28
1248,England,1980-09-28
1230,West Indies,1980-09-28
1131,New Zealand,1980-09-28
1067,WSC West Indies,1980-09-28
1052,Australia,1980-09-28
1039,Zimbabwe,1980-09-28
1013,Bangladeshis,1980-09-28
1013,ICC World XI,1980-09-28
1011,Africa XI,1980-09-28
1011,Bangladesh Women,1980-09-28
1010,South Africa Women,1980-09-28
1008,England A,1980-09-28
1004,Bermuda,1980-09-28
1004,Papua New Guinea,1980-09-28
1003,Afghanistan,1980-09-28
997,United States of America,1980-09-28
996,Ireland,1980-09-28
993,Scotland,1980-09-28
990,England Academy Women,1980-09-28
989,Pakistan,1980-09-28
989,Bangladesh,1980-09-28
989,Kenya,1980-09-28
989,Hong Kong Women,1980-09-28
989,Australia Under-21s Women,1980-09-28
987,Namibia,1980-09-28
987,Asia XI,1980-09-28
986,United Arab Emirates,1980-09-28
986,Oman,1980-09-28
985,South Africa,1980-09-28
985,Netherlands,1980-09-28
985,Nepal,1980-09-28
977,Hong Kong,1980-09-28
933,WSC Australia,1980-09-28
893,Canada,1980-09-28
862,East Africa,1980-09-28
852,Sri Lanka,1980-09-28
803,India,1980-09-28
NA,India Women,1980-09-28
NA,Australia Women,1980-09-28
1239,England,1980-10-28
1234,West Indies,1980-10-28
1130,New Zealand,1980-10-28
1067,WSC West Indies,1980-10-28
1041,Australia,1980-10-28
1040,Zimbabwe,1980-10-28
1013,Bangladeshis,1980-10-28
1013,ICC World XI,1980-10-28
1012,Bangladesh Women,1980-10-28
1011,Africa XI,1980-10-28
1010,South Africa Women,1980-10-28
1008,England A,1980-10-28
1004,Bermuda,1980-10-28
1004,Papua New Guinea,1980-10-28
1003,Afghanistan,1980-10-28
997,United States of America,1980-10-28
996,Ireland,1980-10-28
993,Scotland,1980-10-28
990,England Academy Women,1980-10-28
989,Bangladesh,1980-10-28
989,Australia Under-21s Women,1980-10-28
988,Kenya,1980-10-28
988,Hong Kong Women,1980-10-28
987,Pakistan,1980-10-28
987,Namibia,1980-10-28
987,Asia XI,1980-10-28
986,United Arab Emirates,1980-10-28
985,South Africa,1980-10-28
985,Netherlands,1980-10-28
985,Nepal,1980-10-28
985,Oman,1980-10-28
977,Hong Kong,1980-10-28
933,WSC Australia,1980-10-28
893,Canada,1980-10-28
862,East Africa,1980-10-28
851,Sri Lanka,1980-10-28
808,India,1980-10-28
NA,India Women,1980-10-28
NA,Australia Women,1980-10-28
1262,West Indies,1980-11-28
1230,England,1980-11-28
1071,Australia,1980-11-28
1067,WSC West Indies,1980-11-28
1040,Zimbabwe,1980-11-28
1014,Bangladeshis,1980-11-28
1013,ICC World XI,1980-11-28
1012,Bangladesh Women,1980-11-28
1011,Africa XI,1980-11-28
1010,South Africa Women,1980-11-28
1008,England A,1980-11-28
1004,Bermuda,1980-11-28
1004,Papua New Guinea,1980-11-28
1003,Afghanistan,1980-11-28
997,United States of America,1980-11-28
996,Ireland,1980-11-28
993,Scotland,1980-11-28
990,England Academy Women,1980-11-28
989,Bangladesh,1980-11-28
989,Australia Under-21s Women,1980-11-28
988,Kenya,1980-11-28
988,Hong Kong Women,1980-11-28
987,Asia XI,1980-11-28
986,United Arab Emirates,1980-11-28
986,Namibia,1980-11-28
985,South Africa,1980-11-28
985,Netherlands,1980-11-28
985,Nepal,1980-11-28
985,Oman,1980-11-28
977,Hong Kong,1980-11-28
975,New Zealand,1980-11-28
961,Pakistan,1980-11-28
933,WSC Australia,1980-11-28
893,Canada,1980-11-28
862,East Africa,1980-11-28
852,India,1980-11-28
850,Sri Lanka,1980-11-28
NA,India Women,1980-11-28
NA,Australia Women,1980-11-28
1294,West Indies,1980-12-28
1221,England,1980-12-28
1075,Australia,1980-12-28
1067,WSC West Indies,1980-12-28
1040,Zimbabwe,1980-12-28
1014,Bangladeshis,1980-12-28
1013,ICC World XI,1980-12-28
1012,Bangladesh Women,1980-12-28
1011,Africa XI,1980-12-28
1011,South Africa Women,1980-12-28
1008,England A,1980-12-28
1004,Bermuda,1980-12-28
1004,Papua New Guinea,1980-12-28
1003,Afghanistan,1980-12-28
1002,New Zealand,1980-12-28
997,United States of America,1980-12-28
996,Ireland,1980-12-28
993,Scotland,1980-12-28
989,Bangladesh,1980-12-28
989,England Academy Women,1980-12-28
988,Kenya,1980-12-28
988,Hong Kong Women,1980-12-28
988,Australia Under-21s Women,1980-12-28
987,Asia XI,1980-12-28
986,United Arab Emirates,1980-12-28
986,Namibia,1980-12-28
985,South Africa,1980-12-28
985,Netherlands,1980-12-28
985,Oman,1980-12-28
984,Nepal,1980-12-28
977,Hong Kong,1980-12-28
951,Pakistan,1980-12-28
933,WSC Australia,1980-12-28
893,Canada,1980-12-28
862,East Africa,1980-12-28
848,Sri Lanka,1980-12-28
822,India,1980-12-28
NA,India Women,1980-12-28
NA,Australia Women,1980-12-28
1332,West Indies,1981-01-28
1200,England,1981-01-28
1119,Australia,1981-01-28
1067,WSC West Indies,1981-01-28
1041,Zimbabwe,1981-01-28
1018,New Zealand,1981-01-28
1014,Bangladeshis,1981-01-28
1013,ICC World XI,1981-01-28
1012,Bangladesh Women,1981-01-28
1011,Africa XI,1981-01-28
1011,South Africa Women,1981-01-28
1008,England A,1981-01-28
1004,Bermuda,1981-01-28
1004,Papua New Guinea,1981-01-28
1003,Afghanistan,1981-01-28
997,United States of America,1981-01-28
995,Ireland,1981-01-28
993,Scotland,1981-01-28
989,Bangladesh,1981-01-28
989,England Academy Women,1981-01-28
988,Kenya,1981-01-28
988,Hong Kong Women,1981-01-28
988,Australia Under-21s Women,1981-01-28
987,Asia XI,1981-01-28
986,United Arab Emirates,1981-01-28
986,Namibia,1981-01-28
985,South Africa,1981-01-28
985,Netherlands,1981-01-28
985,Oman,1981-01-28
984,Nepal,1981-01-28
976,Hong Kong,1981-01-28
951,Pakistan,1981-01-28
933,WSC Australia,1981-01-28
893,Canada,1981-01-28
862,East Africa,1981-01-28
847,Sri Lanka,1981-01-28
744,India,1981-01-28
NA,India Women,1981-01-28
NA,Australia Women,1981-01-28
1356,West Indies,1981-02-28
1186,England,1981-02-28
1127,Australia,1981-02-28
1067,WSC West Indies,1981-02-28
1041,Zimbabwe,1981-02-28
1024,New Zealand,1981-02-28
1014,Bangladeshis,1981-02-28
1013,ICC World XI,1981-02-28
1012,Bangladesh Women,1981-02-28
1011,Africa XI,1981-02-28
1011,South Africa Women,1981-02-28
1008,England A,1981-02-28
1004,Bermuda,1981-02-28
1004,Papua New Guinea,1981-02-28
1003,Afghanistan,1981-02-28
997,United States of America,1981-02-28
995,Ireland,1981-02-28
993,Scotland,1981-02-28
989,Bangladesh,1981-02-28
989,England Academy Women,1981-02-28
988,Kenya,1981-02-28
988,Hong Kong Women,1981-02-28
988,Australia Under-21s Women,1981-02-28
987,Asia XI,1981-02-28
986,Namibia,1981-02-28
985,United Arab Emirates,1981-02-28
985,Oman,1981-02-28
984,South Africa,1981-02-28
984,Netherlands,1981-02-28
984,Nepal,1981-02-28
976,Hong Kong,1981-02-28
950,Pakistan,1981-02-28
933,WSC Australia,1981-02-28
893,Canada,1981-02-28
862,East Africa,1981-02-28
846,Sri Lanka,1981-02-28
727,India,1981-02-28
NA,India Women,1981-02-28
NA,Australia Women,1981-02-28
1356,West Indies,1981-03-28
1198,England,1981-03-28
1117,Australia,1981-03-28
1067,WSC West Indies,1981-03-28
1042,Zimbabwe,1981-03-28
1030,New Zealand,1981-03-28
1014,Bangladeshis,1981-03-28
1013,ICC World XI,1981-03-28
1012,Bangladesh Women,1981-03-28
1011,Africa XI,1981-03-28
1011,South Africa Women,1981-03-28
1008,England A,1981-03-28
1004,Bermuda,1981-03-28
1004,Papua New Guinea,1981-03-28
1003,Afghanistan,1981-03-28
997,United States of America,1981-03-28
995,Ireland,1981-03-28
993,Scotland,1981-03-28
989,Bangladesh,1981-03-28
989,England Academy Women,1981-03-28
988,Kenya,1981-03-28
988,Hong Kong Women,1981-03-28
988,Australia Under-21s Women,1981-03-28
987,Asia XI,1981-03-28
986,Namibia,1981-03-28
985,United Arab Emirates,1981-03-28
985,Oman,1981-03-28
984,South Africa,1981-03-28
984,Netherlands,1981-03-28
984,Nepal,1981-03-28
976,Hong Kong,1981-03-28
949,Pakistan,1981-03-28
933,WSC Australia,1981-03-28
893,Canada,1981-03-28
862,East Africa,1981-03-28
845,Sri Lanka,1981-03-28
726,India,1981-03-28
NA,India Women,1981-03-28
NA,Australia Women,1981-03-28
1357,West Indies,1981-04-28
1213,England,1981-04-28
1105,Australia,1981-04-28
1067,WSC West Indies,1981-04-28
1042,Zimbabwe,1981-04-28
1035,New Zealand,1981-04-28
1014,Bangladeshis,1981-04-28
1013,ICC World XI,1981-04-28
1012,Bangladesh Women,1981-04-28
1011,Africa XI,1981-04-28
1011,South Africa Women,1981-04-28
1009,England A,1981-04-28
1004,Bermuda,1981-04-28
1004,Papua New Guinea,1981-04-28
1003,Afghanistan,1981-04-28
997,United States of America,1981-04-28
995,Ireland,1981-04-28
993,Scotland,1981-04-28
989,England Academy Women,1981-04-28
988,Bangladesh,1981-04-28
988,Kenya,1981-04-28
988,Hong Kong Women,1981-04-28
988,Australia Under-21s Women,1981-04-28
987,Asia XI,1981-04-28
986,Namibia,1981-04-28
985,United Arab Emirates,1981-04-28
985,Oman,1981-04-28
984,South Africa,1981-04-28
984,Netherlands,1981-04-28
984,Nepal,1981-04-28
976,Hong Kong,1981-04-28
949,Pakistan,1981-04-28
933,WSC Australia,1981-04-28
893,Canada,1981-04-28
862,East Africa,1981-04-28
843,Sri Lanka,1981-04-28
725,India,1981-04-28
NA,India Women,1981-04-28
NA,Australia Women,1981-04-28
1358,West Indies,1981-05-28
1174,Australia,1981-05-28
1143,England,1981-05-28
1067,WSC West Indies,1981-05-28
